BiGG,MNXM,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
M_h2mb4p_c,MNXM606,10.63535052910053,-5.628770541138266,10.63535052910053,0.2966467860292268,0.4368423471826167,259.06699999999995,249.99499999999995,258.9789112477301,90,0,0.2715807222044983,-0.7895094709326025,0.7895094709326025,0.2715807222044983,1.4,1.9333333333333333,2.3333333333333335,31.270247183019674,10.302304371360563,2.098950145637953,-2.343416452712735,2.4966262099553984,-2.1883718975096507,7.5809143631265465,-0.33919784692416993,4.175961071091142,316.99371845969097,12.112884175122364,7.690942651309637,9.479797033309467,6.661613803083721,3.615973202944045,6.537160176304929,2.480433659293306,5.18068419578248,1.1138455040470303,3.1791444685638535,0.4814082265902371,1.9068757171049702,-0.04000000000000015,835.5247869248276,14.959999999999999,5.885377809727671,8.922459607080556,86.01266326997971,28.87555764974128,0.0,0.0,0.0,7.822697123132171,0.0,8.875679654554915,0.0,0.0,0.0,6.076020106833881,12.496841729759891,0.0,21.036461052158007,37.75123730429619,15.645394246264342,0.0,0.0,0.0,6.923737199690624,13.213763929025836,11.64912463690315,0.0,0.0,14.680234808257424,0.0,0.0,15.645394246264342,18.32029132386654,17.96447510119806,0.0,6.923737199690624,11.64912463690315,0.0,0.0,0.0,142.00999999999996,22.25227621077726,23.810331378120082,0.0,6.606881964512918,5.573104530069267,0.0,12.999757306524504,0.0,0.0,8.834378531335403,5.106527394840706,27.744896305744522,0.0,30.520219198790628,8.503876439979285,0.4189162887377176,0.0,0.0,1.1889315633660873,0.6747916666666665,-10.773853685507124,0.6,15,1,8,0,0,0,0,0,0,8,1,10,6,0,0,0,0,-1.744699999999998,43.092800000000025,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_3dhsk_c,MNXM611,10.741851851851852,-1.5063888888888892,10.741851851851852,0.2547222222222223,0.4489980295995457,171.12799999999996,164.07199999999997,171.02989690391001,66,0,0.18661064706726418,-0.5451631210694857,0.5451631210694857,0.18661064706726418,1.5833333333333333,2.1666666666666665,2.5833333333333335,16.367819429032252,9.93501128255001,2.2819532083851235,-2.220008520474996,2.151075994439364,-2.397736100660227,6.016078863214681,-0.29940730758437456,2.885868494269456,254.52235019664116,9.300964908321223,6.058329651146931,6.058329651146931,5.519744507803582,3.3399306333650256,3.3399306333650256,2.575711480753551,2.575711480753551,1.6636991831027994,1.6636991831027994,0.9848478637498019,0.9848478637498019,-1.2,405.29230766986643,8.892592592592592,3.040025636917161,1.5148030783159803,67.93921498517126,20.11411936859394,6.103966387748303,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,11.64912463690315,6.4208216229260096,12.073271675700152,24.90865655266576,11.75255023431679,0.0,0.0,0.0,18.628754398422615,0.0,11.64912463690315,0.0,0.0,5.106527394840706,0.0,0.0,0.0,34.1735377994948,9.589074368143644,0.0,6.4208216229260096,11.64912463690315,0.0,0.0,0.0,97.66,23.960483009813395,14.69560176298435,0.0,11.993926152995277,0.0,6.076020106833881,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,20.96962112622827,28.080702947845804,-0.2798148148148145,-2.289583333333333,0.0,-2.3142592592592592,0.0,0.0,0.42857142857142855,12,2,5,1,0,1,0,0,0,5,2,5,1,0,0,0,1,-2.6426999999999996,34.72759999999999,1,2,2,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_na15dap_c,MNXM6170,3.814447515117158,1.0787499999999999,3.814447515117158,1.0787499999999999,0.33287242217207214,162.30100000000002,138.10899999999998,162.19537702826997,68,0,0.08092371975441953,-0.35756083823963236,0.35756083823963236,0.08092371975441953,0.7272727272727273,1.3636363636363635,2.0,14.84357804188468,10.218138013304168,1.912582057769758,-1.977688605324181,1.8715880754358283,-2.8444120814340303,4.355479322476318,-0.6570016770790523,2.6909155266923976,58.35751032880843,8.36396103067893,7.648418081055102,7.648418081055102,5.414213562373095,4.816496580927725,4.816496580927725,2.9873457473440803,2.9873457473440803,1.8164965809277258,1.8164965809277258,1.0752412270803058,1.0752412270803058,-0.12,292.8860629742695,10.88,9.88,9.880000000000003,69.52348940623926,16.784123558330702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,6.4208216229260096,26.1790256236503,16.784123558330702,0.0,0.0,0.0,0.0,25.683286491704038,26.1790256236503,0.0,0.0,0.0,16.784123558330702,0.0,0.0,0.0,26.1790256236503,0.0,0.0,25.683286491704038,0.0,0.0,0.0,0.0,71.89,0.0,0.0,0.0,0.0,0.0,13.08951281182515,38.77279930352918,0.0,0.0,16.784123558330702,0.0,0.0,0.0,0.0,2.397091836734694,7.619099111866969,0.0,0.0,5.25946877362056,4.724340277777777,0.0,1.0,11,8,3,0,0,0,0,0,0,0,3,3,8,0,0,0,0,-2.405999999999997,45.637599999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0
M_oxalcoa_c,MNXM618,12.581636529767062,-5.839513623185493,12.581636529767062,0.018716225381982143,0.028949188136085383,834.5200000000008,803.2720000000006,834.0635705615503,298,0,0.4807077012465598,-0.8619479510291975,0.8619479510291975,0.4807077012465598,1.0943396226415094,1.7547169811320755,2.3962264150943398,32.16658083157456,9.872606417586882,2.4822352529705873,-2.342528433197983,2.6082742808668664,-2.4514785590457677,8.148657964591163,-0.3466278267689873,1.569711959386189,1839.812805103722,39.940582342009534,27.207192229557545,30.70697038348502,24.42777711723782,14.53648793691165,19.973570213266264,11.30376738363133,16.520545454616098,6.776185319925143,10.675021986425238,4.220203110826984,7.516070536461107,-2.970000000000002,85419691153.88959,44.42696416957219,18.10936001635931,13.087080242784952,301.69562224220044,79.44495591216196,36.12522524357755,17.692941169337626,5.11527693018572,0.0,15.645394246264342,18.40913115528681,24.082032132704285,4.310631369623587,0.0,25.609359348772365,18.216312311641232,24.25735688796872,33.467747514670855,91.00923841671013,75.09178994185945,0.0,19.519035210632982,15.399799934668117,50.91206274403533,37.78979782475996,12.654640149529083,0.0,0.0,30.840072867189253,5.817862777835028,0.0,35.22997631878763,118.87098201126311,45.90295503149672,5.41499046939678,26.49619719304213,22.639449614800423,0.0,11.16387793838399,0.0,422.06000000000006,108.58626342523858,68.39050260815105,0.0,29.27935072887838,11.761884949391115,17.22173979732044,13.847474399381248,0.0,0.0,42.818617882872005,10.470530430962235,60.98309806711127,0.37343051141069683,82.91746928574236,54.4165992948262,4.035868653570254,-4.053694503238623,0.0,-7.7933114705627675,-0.5181704016054527,-17.02795610392058,0.6086956521739131,53,6,26,0,1,1,0,2,2,25,5,30,19,0,1,1,3,-5.564199999999996,166.25209999999976,1,2,2,1,0,4,0,0,1,1,2,2,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
M_dxyl5p_c,MNXM622,10.418824640967498,-5.17192791005291,10.418824640967498,0.7474719702695893,0.46845993334247393,212.09399999999994,203.02199999999996,212.00968641782,78,0,0.16046971349763173,-0.7898733861842957,0.7898733861842957,0.16046971349763173,1.5384615384615385,2.0,2.3076923076923075,31.20446099639357,10.141523042649771,2.2036447224720193,-2.296491849763587,2.241316736214887,-2.3615645952448214,7.42729324944352,-0.3426056357709242,3.947661794784767,220.9227914416097,10.646264369941973,6.744689558384989,7.639116749384905,5.737869424482306,3.269750561053298,4.73034404773374,2.365815071835499,3.518441152582576,1.1843848987804038,1.6496838632972277,0.5297275281184459,0.865034677202555,-0.3,369.8738919128065,12.7,4.803087238696259,5.865272523842506,74.20063249822574,29.08867344182951,12.207932775496605,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,0.0,14.429579087645088,33.88321062590133,13.605942069497111,0.0,0.0,0.0,19.13166997518723,6.606881964512918,0.0,0.0,0.0,9.78682320550495,0.0,0.0,7.822697123132171,34.81111447605587,13.883332630714968,0.0,6.923737199690624,0.0,0.0,0.0,0.0,129.95,32.420756809506635,19.146408674508102,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,4.5237471617118175,10.213054789681411,13.545108182161755,0.0,30.219781746031746,17.6751952632905,0.0,-0.7474719702695893,0.0,-3.4580787037037037,0.07628228143109128,-5.17192791005291,0.8,13,2,7,0,0,0,0,0,0,7,2,8,5,0,0,0,0,-2.857499999999998,36.253099999999996,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_dad_2_c,MNXM625,9.70865441546989,-0.6975609410430843,9.70865441546989,0.22081412194507433,0.6289933028308913,251.246,238.14199999999997,251.101839276,96,0,0.16705498389184784,-0.3935688360285743,0.3935688360285743,0.16705498389184784,1.4444444444444444,2.2777777777777777,3.0,16.54214559806454,10.170038457618558,2.347890606360323,-2.129010091082568,2.3045303605515977,-2.239283306972592,5.8062611674571905,-0.04317627235958963,1.9853500284605117,571.6385353073614,12.698306133819763,9.469845040974462,9.469845040974462,8.702708600407233,5.578006155610488,5.578006155610488,4.197771189929561,4.197771189929561,3.081434205481107,3.081434205481107,2.1310023773464417,2.1310023773464417,-1.77,23375.49797347013,11.327784781464612,4.159244211083102,1.6184078347599917,102.05192635104675,20.683585220643643,24.17588835086398,11.465039998602755,0.0,0.0,0.0,4.567099647791355,14.951935562841626,0.0,0.0,0.0,0.0,6.4208216229260096,19.03816842702576,14.94991774348146,16.98174071621902,0.0,19.519035210632982,0.0,24.856655569157486,12.340549441675103,12.654640149529083,0.0,0.0,5.733667477162185,5.817862777835028,0.0,0.0,48.54690474032391,4.736862953800049,0.0,12.64872279366088,12.654640149529083,0.0,11.16387793838399,0.0,119.31000000000002,18.435833946231476,5.106527394840706,0.0,6.606881964512918,23.402562339145025,0.0,6.3273200747645415,10.894419722555895,0.0,14.951935562841626,15.577057825802939,7.223703703703704,0.0,12.089183673469387,18.762274397413286,6.7486270156210635,0.3018551849752251,0.0,1.595170146762408,-0.22081412194507433,0.0,0.5,18,4,8,0,1,1,0,2,2,8,3,8,2,0,1,1,3,-0.9507999999999996,61.35500000000001,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_anhgm3p_c,MNXM63489,11.821516926904856,-1.7421192492881679,11.821516926904856,0.018119455578823107,0.04179687243365294,850.8290000000011,796.3970000000007,850.3443735080007,334,0,0.3280567895697456,-0.4967849149841052,0.4967849149841052,0.3280567895697456,0.7966101694915254,1.423728813559322,1.9661016949152543,16.71410708550773,9.963528856429592,2.4925644637939857,-2.439359571424699,2.3214285328493465,-2.6100224879125458,5.8945353503178275,-0.29738876948167503,2.4478160405376896,1612.9333964196785,44.722521202343074,32.57037066289652,32.57037066289652,27.60447737891908,18.21368921466514,18.21368921466514,13.547792033190726,13.547792033190726,8.781143410436153,8.781143410436153,5.646904167111368,5.646904167111368,-5.020000000000002,1199815552431.539,50.12418418099984,23.540627898552312,15.263259420775082,336.3671308344992,85.95944803045086,78.85424779230658,24.127358247198398,17.693236033072836,0.0,17.90791586385555,9.589074368143644,29.756560847250167,0.0,0.0,0.0,39.53076089108529,20.268296022307258,13.213763929025836,94.60939210550416,47.3966425856436,0.0,0.0,30.695691140340532,139.02605250270568,13.213763929025836,11.959119761476623,0.0,0.0,5.733667477162185,0.0,0.0,0.0,201.11573084207095,33.331063367415666,0.0,59.79905691339256,36.92114342465497,0.0,0.0,0.0,418.7100000000001,152.67904534983455,70.55541289546322,0.0,24.95950418183386,0.0,6.26208044842079,27.694948798762496,0.0,0.0,24.962023663178346,29.787646687203086,23.28632796265895,0.0,53.5018986679443,121.36521205763088,5.270370440151531,-7.846911938100089,-7.44328299675365,-12.643027267971956,3.3427464077733484,0.0,0.7058823529411765,59,14,25,0,2,2,0,0,0,17,13,25,23,0,1,1,2,-1.3349999999999858,203.47099999999972,3,9,9,0,0,0,0,0,3,3,3,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_galctn__L_c,MNXM636,9.97975954270597,-2.3090740740740747,9.97975954270597,0.863100907029478,0.29598246509816506,195.147,184.05899999999997,195.05102627191002,78,0,0.12175215180203058,-0.5472091694087304,0.5472091694087304,0.12175215180203058,1.1538461538461537,1.6153846153846154,1.9230769230769231,16.42418761276132,10.037643578755905,2.298967824350058,-2.2528354854411132,2.0359269382992093,-2.51918688369139,5.699985728357766,-0.3198278996216321,4.235100562818548,170.3657023879603,10.593858127134677,6.569072416372568,6.569072416372568,5.9127900201214985,3.4541950405280217,3.4541950405280217,2.4949797077943896,2.4949797077943896,1.4961798926411094,1.4961798926411094,0.661799016916526,0.661799016916526,-0.73,507.2962513945214,12.27,5.097846203396706,3.2471227706419614,73.49088621303243,35.43370155311605,24.41586555099321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,35.43370155311605,5.969305287951849,0.0,0.0,0.0,24.41586555099321,6.606881964512918,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,62.52468977766149,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,141.28,36.99205280345797,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.532636974203527,0.0,0.0,9.97975954270597,53.437100812547236,0.0,-1.9752872260015109,0.0,-8.078472222222224,-0.863100907029478,0.0,0.8333333333333334,13,5,7,0,0,0,0,0,0,7,5,7,5,0,0,0,0,-4.827799999999997,36.11999999999999,1,5,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_psclys_c,MNXM6409,11.482137945845107,-1.767701272542994,11.482137945845107,0.19135975686570927,0.17885519125793786,309.33900000000006,284.139,309.16562756009,124,0,0.36181861630128714,-0.47685272127582967,0.47685272127582967,0.36181861630128714,1.1428571428571428,1.7619047619047619,2.2857142857142856,16.379360730504086,10.046413056245282,2.2869640009743586,-2.200573269559934,2.0119179749082905,-2.64340421939957,5.849126390297509,-0.40865102500575906,3.7732563700391437,326.72780265928316,16.41384908344359,11.811713103491854,11.811713103491854,9.80663687023885,6.752101502499867,6.752101502499867,4.85938417418833,4.85938417418833,3.0392726925213287,3.0392726925213287,1.58924964831126,1.58924964831126,-1.1,24958.96100569187,19.9,10.601615868069537,8.047031201085254,121.93758012788062,36.58309305537204,18.31189916324491,11.8250857755129,0.0,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,0.0,19.386399651764595,6.4208216229260096,13.151638370425493,40.85537881950935,11.75255023431679,0.0,5.316788604006331,0.0,43.61620486117089,19.696394776338067,0.0,0.0,0.0,11.050456081168516,0.0,0.0,0.0,81.33532197725127,9.589074368143644,0.0,19.26246486877803,0.0,0.0,0.0,0.0,174.95999999999998,42.71317219122257,19.802129157825057,0.0,6.544756405912575,25.807221274690605,0.0,0.0,0.0,0.0,11.050456081168516,15.319582184522117,0.0,0.0,21.996715457282527,47.84632790986625,3.471706896697496,-1.6451309302064447,-0.6494716691781435,-3.35476048901842,-0.49872050877659846,0.0,0.8333333333333334,21,9,9,0,0,0,0,0,0,7,7,9,12,0,0,0,0,-3.914499999999996,71.14580000000002,1,4,4,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
M_26dap_LL_c,MNXM644,10.236302122700932,-1.0797255291005288,10.236302122700932,0.2463425925925926,0.424310400493875,190.199,176.087,190.095356928,76,0,0.31996730363454173,-0.48008644756212965,0.48008644756212965,0.31996730363454173,1.0,1.3076923076923077,1.5384615384615385,16.37069795167238,10.069936871451977,2.1411446799718408,-2.0749025627256947,2.0139933275879667,-2.3250054309662573,5.732739229632328,-0.13852840031125008,3.559599938256415,174.93156363813893,10.430721420318147,7.1416451922457895,7.1416451922457895,5.947264862732149,3.9159754027478404,3.9159754027478404,2.8203651403488603,2.8203651403488603,1.6646515728816715,1.6646515728816715,0.8046281108965438,0.8046281108965438,-1.14,487.22532733457604,11.860000000000001,5.496132506262375,5.154841685431577,75.52019681271419,21.68038974400578,12.083681658295921,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,0.0,19.26246486877803,0.0,0.0,19.802129157825057,11.938610575903699,0.0,0.0,11.46733495432437,31.34614652707395,0.0,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,34.235347023881026,9.589074368143644,0.0,19.26246486877803,0.0,0.0,0.0,0.0,126.64,24.022292234199618,9.589074368143644,0.0,12.841643245852019,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,21.68038974400578,0.0,0.0,20.472604245401865,16.767682980599645,10.382043650793651,-2.1594510582010575,-1.8592687074829937,0.8963888888888891,0.0,0.0,0.7142857142857143,13,6,6,0,0,0,0,0,0,4,4,6,6,0,0,0,0,-1.019499999999998,45.0734,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_34dhpha_c,MNXM645,10.659561130007559,-0.9925472411186693,10.659561130007559,0.18666666666666676,0.6537706915292911,167.14,160.08399999999997,167.03498228391,64,0,0.3073171143393927,-0.8699706376769154,0.8699706376769154,0.3073171143393927,1.5,2.1666666666666665,2.6666666666666665,16.3653843318375,10.131106569197698,2.0016198320021426,-2.0784470016571928,2.2163618598984343,-1.999373311371482,5.700799740642685,-0.2697581650589532,2.8927584746076427,305.92621196610224,9.137828201504693,6.1500813606830675,6.1500813606830675,5.592224152875016,3.300602538862954,3.300602538862954,2.3725922774383665,2.3725922774383665,1.378700173220743,1.378700173220743,0.8475338154921762,0.8475338154921762,-1.71,420.6986368537021,8.38718172983479,3.126513566573834,1.8844933808586637,68.70551070492198,15.319582184522117,5.749511833283905,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,17.882245970207126,11.629818560158606,0.0,6.4208216229260096,20.11411936859394,5.969305287951849,0.0,0.0,0.0,6.4208216229260096,0.0,23.762552697081826,0.0,11.49902366656781,5.106527394840706,0.0,11.49902366656781,0.0,16.182360077633263,11.21535880699783,0.0,5.563451491696996,18.19910120538483,0.0,0.0,0.0,80.59,17.46832895451966,9.901064578912528,0.0,6.4208216229260096,5.563451491696996,12.13273413692322,6.06636706846161,0.0,0.0,0.0,10.213054789681411,0.0,0.0,10.205177626606197,27.934463340891913,0.4162962962962966,-1.8972798563869981,3.694675925925926,-0.18666666666666676,0.0,0.0,0.125,12,2,4,0,0,0,1,0,1,3,2,4,2,0,0,0,1,0.09289999999999954,38.89260000000001,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_dgsn_c,MNXM647,9.711721151423532,-0.7654109977324268,9.711721151423532,0.2046262965062564,0.4523045462357384,267.24500000000006,254.14099999999996,267.096753896,102,0,0.24418189671037896,-0.4915603419611675,0.4915603419611675,0.24418189671037896,1.5789473684210527,2.3684210526315788,3.0526315789473686,16.542208189444143,10.170078110988733,2.3482332507243266,-2.1325369420814475,2.307008185709994,-2.2396209425073583,5.749403868833213,-0.04318897256362945,2.048004799880768,665.4740310883701,13.568549621822841,9.81514450259521,9.81514450259521,9.096555450524585,5.746540039271332,5.746540039271332,4.3728788296734455,4.3728788296734455,3.1544151621757743,3.1544151621757743,2.2160083373919806,2.2160083373919806,-1.97,32508.123984025915,12.083816346068614,4.296921422705366,1.874329024808358,106.19162040549486,25.040423659269376,17.9790447792509,5.516700717616262,11.498171791044607,0.0,0.0,9.976383253582878,4.9839785209472085,4.9839785209472085,0.0,0.0,0.0,6.4208216229260096,19.03816842702576,20.056445138322168,11.16387793838399,5.409283605791522,19.519035210632982,0.0,24.856655569157486,6.606881964512918,11.945503529373777,0.0,5.879988336435371,5.618183454609236,0.0,5.879988336435371,0.0,53.653432135164614,4.736862953800049,5.409283605791522,12.64872279366088,6.3273200747645415,0.0,11.16387793838399,0.0,140.26999999999998,18.435833946231476,10.213054789681411,0.0,23.621754473173787,12.067998843693736,0.0,6.3273200747645415,4.567099647791355,0.0,14.951935562841626,15.252673954432277,7.05792328042328,0.0,10.215546343537415,35.81002175715965,0.4016959824053088,-0.3381911113210714,0.0,-0.20702664399093096,-0.273302941546989,0.0,0.5,19,5,9,0,1,1,0,2,2,8,5,9,2,0,1,1,3,-1.4148300000000003,61.01780000000001,0,2,2,0,0,4,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
