BiGG,MNXM,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,SMR_VSA1,SlogP_VSA2,SlogP_VSA3,TPSA,FractionCSP3,HeavyAtomCount,NOCount,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,MolLogP,MolMR
fecrm,MNXM733434,11.866236115054866,-1.5920542984588668,11.866236115054866,0.0,0.0644905154429002,743.5530000000007,698.1930000000004,743.2537053800003,278,6.0,-0.8415333423571192,6.0,0.8415333423571192,0.5306122448979592,0.8367346938775511,1.2040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.303992413146068e-05,1136.2621130592752,36.38817609920224,27.46063005525213,28.564814638370184,22.50872326619393,15.268152100800176,15.268152100800176,10.853340771186756,10.853340771186756,6.74850865625722,6.74850865625722,4.014119472138147,4.014119472138147,-3.0205194805194813,7150406138.903302,45.97948051948052,24.18294709248602,19.08617825541423,293.8618915713898,76.77015880279426,63.027424705972,157.29305404520989,17.068678152405656,343.61999999999995,0.7777777777777778,49,21,15,22,15,-1.2987999999999893,172.6547999999997
pe120,MNXM733471,12.359543925170875,-4.347634663713914,12.359543925170875,0.0570779459370727,0.0528552449684881,579.7560000000005,521.2920000000004,579.3900044459998,232,0.4718592390249758,-0.4616281734359622,0.4718592390249758,0.4616281734359622,0.6666666666666666,1.1025641025641026,1.564102564102564,31.204695274045367,10.06627441762602,2.2545423758610847,-2.194920485216568,2.4256346557115527,-2.293024200826231,7.469343674377287,-0.160923821660597,4.331761046801523,634.4088058606271,29.0310406807922,24.877428511103343,25.771855702103263,18.84086569637248,15.512012017564077,17.007457132574412,10.337955625707512,11.79146494925843,6.493089366488895,7.477311879855573,4.161686664473136,4.927002483495503,-0.99,160041472.26919362,38.01,27.19317795476201,26.97265938312902,237.4185904727335,20.10080498751476,37.568754486851184,49.3013908658558,32.675342884098704,134.38000000000002,0.9310344827586208,39,9,8,10,29,7.375500000000008,155.31069999999983
pe140,MNXM733473,12.442064618704809,-4.354723187386607,12.442064618704809,0.0574834953497847,0.0411490442862224,635.8640000000007,569.3360000000005,635.4526047019999,256,0.4718592390249758,-0.4616281734359622,0.4718592390249758,0.4616281734359622,0.6046511627906976,1.0,1.4186046511627908,31.204695634495327,10.053193413930885,2.2547764251358315,-2.1949254675464998,2.4257613964638343,-2.2930242315632454,7.469347232085787,-0.1609238346835427,4.25178219387846,693.8138401281419,31.859467805538387,27.70585563584953,28.600282826849448,20.84086569637248,17.512012017564068,19.00745713257441,11.752169188080606,13.205678511631522,7.493089366488895,8.477311879855574,4.868793445659684,5.634109264682049,-0.99,1124763278.8330748,42.00999999999999,31.01147374480501,30.805172427307745,262.87835893032,20.10080498751476,37.568754486851184,49.3013908658558,32.675342884098704,134.38000000000002,0.9393939393939394,43,9,8,10,33,8.935900000000006,173.7786999999996
14glucan,MNXM733515,11.201862199608254,-2.1751886287306146,11.201862199608254,0.8296375951832689,0.0682597367418915,990.8610000000016,928.365000000001,990.3275052040008,392,0.1867327521498325,-0.3935665150908041,0.3935665150908041,0.1867327521498325,0.2238805970149253,0.4328358208955223,0.6865671641791045,16.782126787365655,9.949191912474094,2.5713515384380274,-2.4945236585386104,2.36323378388523,-2.679349277347016,4.995785294802532,-0.3955431641988507,1.0682200899198575,1497.4045251766004,49.34132335586008,34.99815186790967,34.99815186790967,31.75649658876221,21.147090524045822,21.147090524045822,16.756362144226685,16.756362144226685,12.426625090432765,12.426625090432765,8.521535024758146,8.521535024758146,-1.2400000000000004,205620333588916.9,55.080748868538976,23.537512982896228,11.222780072959784,377.6109106790312,154.23604038861475,154.23604038861475,326.0071933658623,52.10549249180054,506.1300000000003,1.0,67,31,31,31,16,-14.100400000000034,199.1529999999997
rmn,MNXM733618,9.088287037037038,-1.4294444444444447,9.088287037037038,0.6635185185185191,0.3262157812888973,164.15699999999998,152.06099999999998,164.068473484,66,0.1834348329411569,-0.3876060338977697,0.3876060338977697,0.1834348329411569,0.9090909090909092,1.4545454545454546,2.0,16.634962591926847,10.002520936701536,2.401233802018196,-2.360840989158933,2.181807245837989,-2.559495627658107,4.8558858839365175,-0.2771512718959537,2.6253583320368565,124.93433232624652,8.593858127134677,6.083854018411825,6.083854018411825,5.036581260209188,3.4148836823026354,3.4148836823026354,2.703541798221186,2.703541798221186,1.827001623214384,1.827001623214384,1.029290852117084,1.029290852117084,-0.2,256.3467847697368,8.892592592592592,3.040025636917161,1.520844811753903,63.84861068457427,25.162972533162872,25.162972533162872,51.13200185969124,4.736862953800049,90.15,1.0,11,5,5,5,0,-2.1938,34.57419999999999
dtdp4aaddg,MNXM733666,12.307734775534373,-5.491852606636538,12.307734775534373,0.13156593615183,0.110323269787968,587.3680000000004,560.1520000000004,587.0928375838196,216,0.4830582145331087,-0.8621756817027293,0.8621756817027293,0.4830582145331087,1.236842105263158,1.894736842105263,2.526315789473684,31.270371442151763,9.975855836739267,2.478385967874468,-2.3977467519583446,2.6117335527468764,-2.5641323392500746,7.607624178710116,-0.2760235186165969,1.5867211068291232,1190.0641298379212,28.57662131133061,20.16498484471794,21.95383922671777,17.492508718240476,11.02606145860409,14.016951688624758,8.600570053673032,11.597007806953451,5.587237488457358,8.187697230607409,3.7578797439477216,5.915814005463574,-1.7900000000000005,92182760.72785965,30.74726561452807,11.753901617882084,7.440615350153046,214.46162621023984,44.79318608730858,67.28140835021846,90.01381036486086,31.961948170509977,274.81,0.7222222222222222,38,18,16,20,9,-2.8617799999999938,118.232
urdglyc,MNXM733673,9.603379629629629,-2.025462962962963,9.603379629629629,1.1187962962962958,0.1834609506218101,133.083,128.04299999999998,133.02548021991,52,0.2810184783891726,-0.5452484580660322,0.5452484580660322,0.2810184783891726,1.7777777777777777,2.2222222222222223,2.333333333333333,16.410461936600353,10.572712165280803,2.026250363836197,-2.1036308451358834,1.692578680128193,-2.469542953543308,5.764135129479306,-0.3153763868408901,3.632432151939845,133.77443751081734,7.439157588755425,4.288274041117268,4.288274041117268,4.036581260209188,1.967404247150629,1.967404247150629,1.2145164158208022,1.2145164158208022,0.4966973977076909,0.4966973977076909,0.1884271928195021,0.1884271928195021,-1.3,60.47184355343589,7.7,2.8759809750297274,3.2970149253731345,50.2485717961274,25.430907972600263,20.11411936859394,28.431941375712302,4.794537184071822,116.47,0.3333333333333333,9,6,4,6,2,-2.86293,24.504999999999995
Nmtrp,MNXM733784,10.920143927941549,-0.8261285903250186,10.920143927941549,0.4819907407407409,0.7260678628817547,218.25600000000003,204.144,218.105527688,84,0.320530855774179,-0.4800721296624173,0.4800721296624173,0.320530855774179,1.5,2.25,2.9375,16.367879789432184,10.054597387178674,2.1649494466684747,-2.092964393757853,2.184349139887816,-2.351735348343415,5.838585946043835,-0.1387963234419236,2.300986918094804,504.44299887698855,11.543605595440512,9.026670282288125,9.026670282288125,7.71954535281284,5.171583431607926,5.171583431607926,3.7431201299803782,3.7431201299803782,2.745514503308313,2.745514503308313,1.833258003828154,1.833258003828154,-1.81,6394.110450125701,10.699326455634814,4.365060760627513,1.920762759821265,93.28761456568073,15.407294519794243,9.901064578912528,29.149324015564915,11.21535880699783,65.12,0.25,16,4,2,4,4,1.3829999999999998,62.48620000000002
amob,MNXM733831,11.149553926034075,-1.70103140358555,11.149553926034075,0.1397849106227535,0.4280381634013272,397.41300000000007,378.26100000000014,397.1061529079099,147,0.1785621084480871,-0.5417088546448687,0.5417088546448687,0.1785621084480871,1.3333333333333333,2.074074074074074,2.7777777777777777,32.215752381067205,10.136202780865489,2.441287539038107,-2.2063426379602955,2.3553498649686726,-2.3373179094067904,8.160067686262776,-0.2994916053289373,1.6901540427381354,860.3351198435987,19.714813991764817,14.38729525320609,15.203791834133815,12.79060145563268,8.071671751022308,10.042868870329285,6.242144222009777,8.546674674650086,4.352479224926193,6.151095242163475,2.885675869917435,4.422785144458794,-2.28,1252386.909918951,19.48071659077055,7.760913788260013,3.877593855567241,156.0850682626421,30.58464979955617,29.64551950646581,77.55801579488109,14.325937321943693,176.51,0.5333333333333333,27,11,11,12,7,-2.364499999999996,93.539
op4en,MNXM733877,9.723148148148148,-1.342685185185185,9.723148148148148,0.6944444444444444,0.3153437056689519,114.09999999999997,108.05199999999998,114.031694052,44,0.3704284147940184,-0.501828123728338,0.501828123728338,0.3704284147940184,1.5,2.0,2.125,16.39581222812277,10.432995490362895,1.9808543807344263,-1.8383946983995945,1.8502034688256708,-1.969087598158556,5.834335784545962,-0.135031145087534,3.9897087489726513,134.6092086259113,6.568914100752346,4.164482801029578,4.164482801029578,3.680739212552621,1.9315944991238987,1.9315944991238987,1.0927619025166422,1.0927619025166422,0.4948388967755174,0.4948388967755174,0.182918683265337,0.182918683265337,-1.25,45.11498676384928,6.75,2.8473936899862826,2.0203213610586013,46.56980302548325,10.213054789681411,15.007591973753234,16.182360077633263,4.794537184071822,57.53,0.0,8,3,2,3,2,0.6988999999999999,28.54459999999999
eca2und,MNXM733908,13.645807520361744,-5.90766652502416,13.645807520361744,0.5060085734032997,0.0117003937083582,2138.3820000000014,1975.086,2137.047657703637,840,0.4830401083580989,-0.862175681702743,0.862175681702743,0.4830401083580989,0.304054054054054,0.5675675675675675,0.8851351351351351,31.270392208413963,9.928627145230672,2.6053457786384104,-2.4993551689227598,2.615826247248354,-2.6778839559502723,7.6078539646382275,-0.364675921626083,0.9945535236390954,4858.726969387645,110.47392937436514,88.7021920907691,90.49104647276894,69.53545459833298,50.40536515641495,53.3962553864356,39.31602565407288,42.31246340735331,25.746306109563584,28.34676585171364,17.694473676661165,19.78001917889961,-7.639999999999992,3.9850224615595705e+47,129.0119103955821,63.25975899496912,43.01210792074643,867.8170013900993,148.70328140959757,180.7805780406511,327.18000820439084,84.18278912285408,667.3500000000005,0.7087378640776699,148,43,37,45,57,8.742700000000005,542.9230000000018
eca4und,MNXM733910,13.90879724876032,-5.995064699399354,13.90879724876032,0.4637680827822876,0.0177228574435413,3351.4979999999805,3115.625999999985,3349.478039767469,1316,0.4830401083580989,-0.862175681702743,0.862175681702743,0.4830401083580989,0.1939655172413793,0.3620689655172414,0.5646551724137931,31.27040913770586,9.92554789382134,2.675891346654846,-2.504631978782894,2.6242195533414323,-2.6832043463330906,7.608026242989751,-0.3707062638135396,0.6558034547902191,8073.882564716058,172.55537522730185,134.9131582862518,136.70201266825163,108.98617632555016,76.84138715733097,79.83227738735165,60.20561783489308,63.20205558817351,40.27984925514716,42.88030899729719,28.618715221455563,30.704260723694023,-12.679999999999952,4.808916239881034e+85,197.06158827725804,92.25038750309857,57.28869031030579,1343.0644978644273,287.25007517264936,328.9164461718463,643.0728386336039,150.6142189365984,1215.7500000000011,0.7483443708609272,232,79,67,81,79,1.4368999999999867,812.8562000000032
23cgmp,MNXM733912,11.73087584159178,-4.236065575921726,11.73087584159178,0.014171390778533,0.4520076836914344,344.20000000000005,333.112,344.04015790191,124,0.4726740035144263,-0.8569328930032786,0.8569328930032786,0.4726740035144263,1.4782608695652173,2.217391304347826,2.9565217391304346,31.204719558639933,10.128515416820711,2.5729514811680567,-2.18604625067416,2.5809151970727857,-2.303221860059878,7.4724687416610465,-0.2725044858243555,1.8171052436535453,880.0972536407447,16.353006672199015,11.318381152453744,12.212808343453656,10.892978629188171,6.538155661041264,8.033600776051594,5.095893316809852,6.454641882222229,3.695919537248731,4.715611027454839,2.7798367396884625,3.924589430531959,-1.82,232354.40585119807,14.752162462260914,4.8360357674335095,2.1905114488403368,126.96249038545446,24.827307867181144,33.4558719545889,54.43775533598398,18.349405562155013,178.62999999999997,0.5,23,12,10,13,2,-1.9134299999999995,67.7465
pe180,MNXM733922,12.559790904623302,-4.365487636700622,12.559790904623302,0.0580362167584898,0.0355773665477461,748.0800000000007,665.4240000000007,747.5778052140003,304,0.4718592390249758,-0.4616281734359622,0.4718592390249758,0.4616281734359622,0.5098039215686274,0.8431372549019608,1.196078431372549,31.204696355899863,10.03803086706494,2.255248175916211,-2.194926837056423,2.426025007241035,-2.2930242400321124,7.469354376715946,-0.160923859647867,4.109439323629726,814.541875944904,37.51632205503076,33.36270988534189,34.257137076341806,24.84086569637248,21.51201201756406,23.0074571325744,14.58059631282679,16.034105636377706,9.493089366488896,10.477311879855575,6.283007008032777,7.0483228270551415,-0.99,55109279723.1424,50.010000000000005,38.72574308158354,38.54336222239517,313.79789584549275,20.10080498751476,37.568754486851184,49.3013908658558,32.675342884098704,134.38000000000002,0.951219512195122,51,9,8,10,41,12.056699999999989,210.7146999999991
23dhmb,MNXM734,9.824837962962963,-1.82175925925926,9.824837962962963,1.1879629629629629,0.4505024405791774,133.123,124.05099999999996,133.05063234791,54,0.1213362925167242,-0.5471990398847615,0.5471990398847615,0.1213362925167242,1.6666666666666667,2.0,2.0,16.415213666285865,10.028881920887216,2.243811441829965,-2.2407739632668235,2.056236693870357,-2.483885455744976,5.705705347112143,-0.3206048096851612,4.040215640745235,112.61662740247264,7.6547005383792515,5.288274041117268,5.288274041117268,3.8540592754970233,2.467404247150629,2.467404247150629,2.375235360336581,2.375235360336581,0.8924191592344309,0.8924191592344309,0.2884068880649889,0.2884068880649889,-0.6100000000000001,50.0703106176662,8.390000000000002,2.325941066243436,2.434954129480868,52.74324284204777,20.11411936859394,20.11411936859394,27.88737727636525,4.794537184071822,80.59,0.8,9,4,4,4,2,-2.1319,27.311599999999988
pg160,MNXM734041,12.544661218776328,-4.602226546696163,12.544661218776328,0.1916103345608217,0.0319342586214089,722.982000000001,647.3820000000006,722.50978523,292,0.4719078358362873,-0.4616281734359621,0.4719078358362873,0.4616281734359621,0.5306122448979592,0.8775510204081632,1.2653061224489797,31.204696244763227,10.04432100260654,2.2669950505981338,-2.200116567297931,2.429951020591212,-2.2946628850814563,7.46936840372419,-0.1609576010252123,4.3112609734576015,796.4802559019155,36.265245199474194,31.42870995159563,32.32313714259555,23.734712546489835,19.99468696379192,21.49013207880226,13.676647829393596,15.130157152944513,8.761622575037707,9.712342101069314,5.640769154831009,6.430413574483985,-1.03,19041978153.325146,47.97,35.3760730319601,35.169071421475856,298.9516463096822,24.580192300033985,47.78180927653259,65.68053760188586,32.675342884098704,148.82,0.9473684210526316,49,10,9,11,38,9.890799999999995,196.2848999999993
pgp160,MNXM734044,12.598675847310188,-5.353044594306667,12.598675847310188,0.1288969109270685,0.0338739355935123,800.9450000000011,726.3530000000007,800.4615628478201,316,0.4719078387980389,-0.7898733893095977,0.7898733893095977,0.4719078387980389,0.5094339622641509,0.8490566037735849,1.2452830188679245,31.20612769633477,10.044321002570207,2.270126694452731,-2.2913325761455305,2.4320531921964985,-2.2964495602334205,7.469548675921661,-0.342401113638393,4.512310657635627,962.3756258195408,39.47235198066074,33.06170311345109,34.850557495450914,25.38115915589656,20.69743107571012,23.65346967740091,14.237053350598744,16.84318875489674,8.975909683777518,10.39192817432595,5.813502103514337,6.957796631007981,-0.8800000000000001,87917324410.46896,52.12,35.52834897072123,39.16266491364345,320.40903596586014,38.34928355734137,61.55090053383999,60.57401020704515,41.76413833074185,201.00999999999996,0.9473684210526316,53,13,12,15,40,8.743800000000002,202.7575999999992
ps160,MNXM734047,12.54093321908242,-4.827329532334862,12.54093321908242,0.1682481229250083,0.0368338851737724,733.9650000000008,661.3890000000006,733.49048129382,296,0.3057658044200654,-0.756119056978532,0.756119056978532,0.3057658044200654,0.56,0.94,1.34,31.20469631291384,10.044321002576416,2.207046729791458,-2.254208814230769,2.3774096478677147,-2.379859746773521,7.454041310515534,-0.2510557640074041,4.343400498051872,859.4472294390526,36.97235198066075,31.73446376729772,32.62889095829764,24.19670774402905,20.09813959399239,21.55873308067284,13.570599613192448,14.981424583686684,8.73657707770553,9.700677994074248,5.715470922777254,6.453741915813773,-1.68,28711459607.19429,48.31999999999999,35.710962519324504,36.122271930618574,303.868796841138,38.63248501669506,47.46981906576371,50.50121933404174,32.675342884098704,163.34999999999997,0.9210526315789472,50,11,10,12,38,8.838500000000005,194.37219999999928
anhm3p,MNXM734072,11.646399660803832,-1.5778479077800764,11.646399660803832,0.0103380299789463,0.0523991808957927,645.6190000000007,606.3070000000004,645.25044808782,254,0.3280567895695189,-0.8618792822073311,0.8618792822073311,0.3280567895695189,0.9555555555555556,1.5777777777777775,2.111111111111111,16.547718842349376,10.03260733498866,2.375495869977853,-2.339784764444921,2.24391193402828,-2.4752637414720398,5.893727753491585,-0.3053757690739402,3.1782152397782903,1182.5429046192653,34.429992462459126,24.793230962762117,24.793230962762117,20.97424842358328,13.71049410323866,13.71049410323866,10.014170792554046,10.014170792554046,6.317716082935569,6.317716082935569,3.806497639781773,3.806497639781773,-4.330000000000002,1565984011.596166,38.694588148512416,18.471583153533555,13.053272616340656,256.9483108713935,65.96067712240045,69.8160840133819,132.43469983726897,23.857337459815565,332.86,0.6538461538461539,45,19,14,19,19,-2.6756999999999893,152.06100000000006
